property_id,id,full_address,street_address,unit,city,state,zip_code,county,latitude,longitude,property_type,bedrooms,bathrooms,sqft,lot_size_sqft,year_built,building_age,last_sale_price,last_sale_date,days_since_sale,price_per_sqft,assessed_value,tax_year,annual_tax,owner_name,owner_occupied,assessor_id,building_age_grp
P-101903,11903,"6501 Valley View Dr, Apt 9A, Miami, FL 65708",6501 Valley View Dr,Apt 9A,Miami,FL,65708,Miami-Dade,31.812909,-102.001238,Condo,5,2.5,6155,11935,1924,100,527100.54,20/01/2023,1180,85.64,451505.45,2022,5688.58,Daniel Thomas,False,FL-MI-21972,Old
P-101904,11904,"979 Orchard Ln, Apt 16C, Scottsdale, AZ 51140",979 Orchard Ln,Apt 16C,Scottsdale,AZ,51140,Maricopa,29.304285,-82.603951,Condo,7,3.0,1136,12155,1955,69,817295.38,05/08/2025,252,719.45,688443.04,2023,9879.59,Richard Carter,False,AZ-MA-16457,Old
P-101905,11905,"337 Jefferson St, Apt 22E, Cleveland, OH 42342",337 Jefferson St,Apt 22E,Cleveland,OH,42342,Cuyahoga,45.954016,-112.15225,Townhouse,6,4.5,800,3089,1953,71,330467.21,22/11/2022,1239,413.08,356363.22,2022,3218.84,Michelle Smith,True,OH-CU-22608,Old
P-101908,11908,"2374 Elm St, Apt 6C, San Diego, CA 55317",2374 Elm St,Apt 6C,San Diego,CA,55317,San Diego,22.560032,-101.174855,Condo,3,2.5,5814,9902,1992,32,604144.51,07/07/2024,646,103.91,568962.11,2024,8235.8,Michelle Adams,False,CA-SA-76092,Mid-age
P-101911,11911,"851 Main St, Apt 6A, Sacramento, CA 46189",851 Main St,Apt 6A,Sacramento,CA,46189,Sacramento,43.105246,-140.505691,Condo,2,4.0,2787,7540,1952,72,1091309.16,26/06/2024,657,391.57,1118182.22,2024,19792.24,Mark Nguyen,True,CA-SA-29314,Old
P-101915,11915,"6868 Heritage Ln, Apt 13C, Knoxville, TN 18527",6868 Heritage Ln,Apt 13C,Knoxville,TN,18527,Knox,29.855896,-91.87489,Condo,3,1.5,4413,9534,1983,41,279130.13,20/10/2017,3098,63.25,228997.11,2024,2838.97,Timothy Young,True,TN-KN-98423,Mid-age
P-101916,11916,"6013 Willow Way, Apt 6B, Louisville, KY 52887",6013 Willow Way,Apt 6B,Louisville,KY,52887,Jefferson,41.910333,-155.903186,Condo,6,2.5,4267,9424,1939,85,262223.88,30/10/2016,3453,61.45,240865.34,2023,3417.89,Kevin Rodriguez,True,KY-JE-83918,Old
P-101921,11921,"5167 Jefferson St, Apt 25B, Louisville, KY 77900",5167 Jefferson St,Apt 25B,Louisville,KY,77900,Jefferson,31.824579,-143.187087,Townhouse,6,1.0,4936,10293,1962,62,571839.49,15/07/2022,1369,115.85,592505.14,2023,5914.39,Steven Lopez,True,KY-JE-84129,Old
P-101924,11924,"7814 Broadway, Apt 22C, Charleston, SC 45630",7814 Broadway,Apt 22C,Charleston,SC,45630,Charleston,46.754378,-104.445833,Condo,1,2.5,6172,16821,2006,18,829080.49,30/03/2022,1476,134.33,684004.19,2023,10574.02,Daniel Clark,False,SC-CH-40087,New
P-101930,11930,"1988 Park Way, Apt 1E, Omaha, NE 70974",1988 Park Way,Apt 1E,Omaha,NE,70974,Douglas,46.87377,-151.903333,Condo,4,1.0,1692,9599,1938,86,535770.18,11/03/2024,764,316.65,574256.74,2023,4960.86,Michelle Thomas,False,NE-DO-78114,Old
P-101939,11939,"7876 Elm St, Apt 27A, Seattle, WA 21628",7876 Elm St,Apt 27A,Seattle,WA,21628,King,33.213539,-98.858477,Condo,5,3.5,4203,13488,1975,49,3232695.53,18/01/2020,2278,769.14,2979451.63,2022,46387.27,Jennifer Hernandez,False,WA-KI-43373,Mid-age
P-101941,11941,"7292 Willow Way, Apt 28D, St. Louis, MO 19335",7292 Willow Way,Apt 28D,St. Louis,MO,19335,St. Louis,36.488493,-127.565464,Condo,5,4.0,837,2416,1981,43,150428.22,25/07/2024,628,179.72,156000.75,2023,2038.3,Nancy Jones,False,MO-ST-73330,Mid-age
P-101942,11942,"2212 Sunset Blvd, Apt 19B, Los Angeles, CA 97225",2212 Sunset Blvd,Apt 19B,Los Angeles,CA,97225,Los Angeles,26.449347,-156.634911,Townhouse,2,3.0,4303,12573,1940,84,1793304.99,30/11/2018,2692,416.76,1507802.7,2022,25244.15,Patricia Flores,False,CA-LO-93376,Old
P-101944,11944,"4076 Birch St, Apt 26C, San Antonio, TX 62544",4076 Birch St,Apt 26C,San Antonio,TX,62544,Bexar,38.648422,-139.996007,Townhouse,7,5.0,3125,9418,1956,68,536298.06,18/04/2023,1092,171.62,450809.23,2023,9016.18,Emily Anderson,True,TX-BE-61498,Old
P-101947,11947,"6974 Washington Ave, Apt 3A, Fort Wayne, IN 38462",6974 Washington Ave,Apt 3A,Fort Wayne,IN,38462,Allen,26.166394,-117.034803,Condo,3,3.0,3580,9528,2022,2,678949.37,25/12/2017,3032,189.65,728056.45,2024,14065.72,Jessica Moore,False,IN-AL-29306,Very New
P-101948,11948,"7754 Valley View Dr, Apt 8E, Fort Lauderdale, FL 44752",7754 Valley View Dr,Apt 8E,Fort Lauderdale,FL,44752,Broward,44.569327,-133.94703,Townhouse,3,4.5,5855,10587,1941,83,716941.21,17/05/2025,332,122.45,709436.94,2024,11793.05,Susan Green,False,FL-BR-59619,Old
P-101956,11956,"1205 Heritage Ln, Apt 12B, San Jose, CA 21111",1205 Heritage Ln,Apt 12B,San Jose,CA,21111,Santa Clara,28.374011,-133.537279,Condo,4,1.0,5856,13649,1948,76,3018674.94,19/05/2024,695,515.48,2638343.87,2024,50150.37,John Rivera,False,CA-SA-85866,Old
P-101958,11958,"8859 Jefferson St, Apt 19A, Boise, ID 61111",8859 Jefferson St,Apt 19A,Boise,ID,61111,Ada,32.75482,-155.61939,Condo,6,1.5,930,6975,1995,29,290366.17,24/03/2023,1117,312.22,295862.51,2024,2733.92,James Roberts,True,ID-AD-40131,Mid-age
P-101959,11959,"5686 Summit Rd, Apt 1D, Scottsdale, AZ 13331",5686 Summit Rd,Apt 1D,Scottsdale,AZ,13331,Maricopa,44.176175,-110.825708,Condo,6,4.0,5670,16036,1969,55,451917.22,11/02/2026,62,79.7,477395.59,2023,5030.67,Lisa Baker,True,AZ-MA-61484,Old
P-101961,11961,"8320 Hillcrest Ave, Apt 30C, San Jose, CA 89500",8320 Hillcrest Ave,Apt 30C,San Jose,CA,89500,Santa Clara,37.779866,-129.016422,Townhouse,2,3.5,1890,6418,2002,22,1194724.77,13/08/2017,3166,632.13,1118199.11,2024,21628.84,Nancy Williams,False,CA-SA-64703,Mid-age
P-101962,11962,"7616 Madison Ave, Apt 28A, Henderson, NV 73680",7616 Madison Ave,Apt 28A,Henderson,NV,73680,Clark,44.200312,-135.075369,Townhouse,6,2.0,3305,4550,1941,83,253015.34,28/07/2022,1356,76.56,273626.83,2024,3997.61,Charles Clark,True,NV-CL-87670,Old
P-101963,11963,"8157 Ridgewood Rd, Apt 22E, San Francisco, CA 32268",8157 Ridgewood Rd,Apt 22E,San Francisco,CA,32268,San Francisco,43.580654,-82.88314,Townhouse,7,2.0,5688,10173,1992,32,2541240.08,11/10/2016,3472,446.77,2789314.87,2023,51681.66,Jessica Flores,True,CA-SA-43396,Mid-age
P-101964,11964,"964 Sunset Blvd, Apt 24C, Louisville, KY 17893",964 Sunset Blvd,Apt 24C,Louisville,KY,17893,Jefferson,42.728215,-99.16471,Townhouse,3,1.0,4185,4200,1927,97,557011.1,06/10/2017,3112,133.1,460594.08,2024,7633.88,David Jackson,True,KY-JE-83955,Old
P-101970,11970,"3508 Adams St, Apt 7B, San Jose, CA 76094",3508 Adams St,Apt 7B,San Jose,CA,76094,Santa Clara,23.936909,-128.218344,Condo,2,3.5,1509,3276,1926,98,876115.7,14/04/2019,2557,580.59,754594.62,2023,9400.41,Sarah Brown,True,CA-SA-27733,Old
P-101971,11971,"1447 Jefferson St, Apt 1D, Lawrenceville, GA 57870",1447 Jefferson St,Apt 1D,Lawrenceville,GA,57870,Gwinnett,38.985947,-71.444427,Condo,6,5.0,3179,8689,2015,9,732663.4,27/01/2021,1903,230.47,591150.49,2023,6505.49,Sandra Rodriguez,False,GA-GW-65389,New
P-101980,11980,"1426 Willow Way, Apt 28A, Pittsburgh, PA 64340",1426 Willow Way,Apt 28A,Pittsburgh,PA,64340,Allegheny,35.831466,-106.342761,Condo,1,2.5,4045,7960,1969,55,315689.66,11/02/2019,2619,78.04,253891.92,2024,4720.18,Daniel Davis,False,PA-AL-25278,Old
P-101981,11981,"3492 Valley View Dr, Apt 15C, Phoenix, AZ 64437",3492 Valley View Dr,Apt 15C,Phoenix,AZ,64437,Maricopa,47.080123,-140.699197,Condo,3,1.5,4784,7218,1967,57,428042.68,01/10/2021,1656,89.47,351086.08,2022,3152.15,Barbara Adams,False,AZ-MA-84384,Old
P-101984,11984,"7067 Monroe Blvd, Apt 24C, Boston, MA 71170",7067 Monroe Blvd,Apt 24C,Boston,MA,71170,Suffolk,47.399175,-100.312053,Condo,3,3.5,2453,8815,1920,104,1731186.64,07/08/2024,615,705.74,1475201.31,2022,19116.74,Matthew Clark,True,MA-SU-94039,Old
P-101988,11988,"1387 Lakeshore Dr, Apt 6D, Boston, MA 73494",1387 Lakeshore Dr,Apt 6D,Boston,MA,73494,Suffolk,42.071973,-154.388258,Condo,6,4.0,4072,10378,1970,54,1147032.29,25/12/2018,2667,281.69,1165399.27,2024,13570.63,Susan Allen,True,MA-SU-42278,Old
P-102006,12006,"3580 Riverside Dr, Apt 27D, Dallas, TX 82104",3580 Riverside Dr,Apt 27D,Dallas,TX,82104,Dallas,26.773488,-116.881211,Condo,6,2.5,774,9425,1932,92,518216.09,18/09/2021,1669,669.53,451700.71,2024,9034.01,Brian Wilson,False,TX-DA-99664,Old
P-102009,12009,"8794 Harbor View Blvd, Apt 9E, Queens, NY 51889",8794 Harbor View Blvd,Apt 9E,Queens,NY,51889,Queens,42.301418,-133.526002,Townhouse,5,2.0,2551,13685,1921,103,1088103.31,19/02/2026,54,426.54,993896.87,2023,21865.73,Linda Hill,False,NY-QU-32249,Old
P-102012,12012,"5255 Summit Rd, Apt 1E, Orlando, FL 72432",5255 Summit Rd,Apt 1E,Orlando,FL,72432,Orange,44.6686,-88.500858,Condo,7,3.5,1210,6449,1978,46,453703.47,11/01/2018,3015,374.96,420192.0,2022,6634.04,Patricia Nelson,True,FL-OR-79737,Mid-age
P-102014,12014,"3484 Sunset Blvd, Apt 18E, Scottsdale, AZ 42009",3484 Sunset Blvd,Apt 18E,Scottsdale,AZ,42009,Maricopa,28.967313,-72.473516,Townhouse,2,3.0,3229,10635,1926,98,384421.39,24/09/2022,1298,119.05,407130.17,2023,6786.7,Kimberly Green,True,AZ-MA-35215,Old
P-102024,12024,"5312 Clearwater Ct, Apt 13D, Columbus, OH 19485",5312 Clearwater Ct,Apt 13D,Columbus,OH,19485,Franklin,28.687764,-156.768532,Townhouse,4,4.0,1847,4514,1993,31,394556.36,19/09/2017,3129,213.62,414781.49,2024,3327.37,Lisa King,True,OH-FR-14769,Mid-age
P-102025,12025,"1085 Washington Ave, Apt 29C, Los Angeles, CA 61048",1085 Washington Ave,Apt 29C,Los Angeles,CA,61048,Los Angeles,44.61177,-131.231101,Townhouse,1,1.5,4222,8512,1998,26,2463373.47,18/01/2024,817,583.46,2348416.96,2024,36379.6,Timothy Harris,False,CA-LO-27576,Mid-age
P-102026,12026,"1289 Oak Ave, Apt 19B, Tacoma, WA 64580",1289 Oak Ave,Apt 19B,Tacoma,WA,64580,Pierce,31.30483,-114.230236,Condo,3,3.5,4455,8073,1938,86,3222991.75,15/06/2021,1764,723.45,2915981.65,2022,55211.5,Karen Martinez,False,WA-PI-78790,Old
P-102034,12034,"1072 Cedar Ln, Apt 12D, Fort Lauderdale, FL 73347",1072 Cedar Ln,Apt 12D,Fort Lauderdale,FL,73347,Broward,27.708071,-134.627463,Townhouse,6,2.5,5253,7009,2008,16,175943.48,18/11/2024,512,33.49,166324.22,2023,3035.3,James Johnson,True,FL-BR-43580,New
P-102036,12036,"7799 Adams St, Apt 10B, Denver, CO 23570",7799 Adams St,Apt 10B,Denver,CO,23570,Denver,24.921464,-108.425386,Condo,1,2.5,4174,12640,1996,28,552847.12,10/02/2019,2620,132.45,467794.43,2022,8179.95,Amanda Nguyen,False,CO-DE-10622,Mid-age
P-102038,12038,"7798 Elm St, Apt 25C, Grand Rapids, MI 70284",7798 Elm St,Apt 25C,Grand Rapids,MI,70284,Kent,29.350121,-134.238639,Condo,1,2.5,3371,7370,1982,42,420669.48,13/04/2023,1097,124.79,356315.3,2024,3834.11,Michelle Anderson,True,MI-KE-91804,Mid-age
P-102046,12046,"8194 Oak Ave, Apt 26D, Grand Rapids, MI 74625",8194 Oak Ave,Apt 26D,Grand Rapids,MI,74625,Kent,42.771882,-119.136975,Townhouse,7,3.0,2691,11660,2010,14,839133.49,18/03/2025,392,311.83,739524.16,2023,5936.31,Patricia Mitchell,False,MI-KE-14746,New
P-102048,12048,"5509 Clearwater Ct, Apt 14C, Boston, MA 30167",5509 Clearwater Ct,Apt 14C,Boston,MA,30167,Suffolk,33.016481,-139.066469,Condo,3,4.5,5316,15133,1939,85,3183194.89,29/01/2022,1536,598.8,2656287.72,2024,50566.17,Steven Hall,True,MA-SU-63876,Old
P-102053,12053,"2456 Hillcrest Ave, Apt 29E, Fort Worth, TX 50895",2456 Hillcrest Ave,Apt 29E,Fort Worth,TX,50895,Tarrant,27.534229,-150.747955,Condo,5,1.5,3209,11569,1959,65,896576.91,23/03/2023,1118,279.39,955515.22,2022,19110.3,Patricia Jackson,True,TX-TA-71262,Old
P-102055,12055,"1008 Summit Rd, Apt 8B, Queens, NY 60315",1008 Summit Rd,Apt 8B,Queens,NY,60315,Queens,32.634894,-121.682794,Townhouse,3,1.0,3256,7094,2014,10,2386520.89,03/03/2023,1138,732.96,2021458.77,2024,44472.09,Mark Torres,True,NY-QU-53901,New
P-102056,12056,"7216 Elm St, Apt 18D, Boston, MA 71126",7216 Elm St,Apt 18D,Boston,MA,71126,Suffolk,35.578967,-155.953689,Condo,1,2.5,4854,5378,1962,62,1831906.25,09/03/2024,766,377.4,1529134.95,2023,26468.1,Donald Scott,False,MA-SU-95657,Old
P-102058,12058,"4473 Heritage Ln, Apt 2D, Arlington, VA 22138",4473 Heritage Ln,Apt 2D,Arlington,VA,22138,Arlington,24.357745,-140.387196,Townhouse,5,5.0,5427,12537,2003,21,508001.86,19/09/2022,1303,93.61,491946.42,2024,4823.84,Betty Thomas,True,VA-AR-13270,Mid-age
P-102062,12062,"1284 Jackson Dr, Apt 25E, Portland, OR 15709",1284 Jackson Dr,Apt 25E,Portland,OR,15709,Multnomah,41.521438,-108.666587,Condo,2,4.5,3074,12147,2005,19,1217170.92,02/08/2016,3542,395.96,1210311.55,2024,22488.15,David Sanchez,True,OR-MU-73901,New
P-102066,12066,"4482 Birch St, Apt 22C, Kansas City, MO 83400",4482 Birch St,Apt 22C,Kansas City,MO,83400,Jackson,41.760664,-134.078996,Townhouse,5,1.5,2010,8379,1920,104,792344.03,13/08/2024,609,394.2,633991.14,2022,5673.22,Thomas Mitchell,True,MO-JA-64690,Old
P-102067,12067,"2065 Willow Way, Apt 10A, Arlington, VA 61215",2065 Willow Way,Apt 10A,Arlington,VA,61215,Arlington,30.392205,-82.995989,Condo,6,1.5,2329,2700,1956,68,1475968.17,16/04/2019,2555,633.73,1333698.24,2022,15522.22,Paul Torres,False,VA-AR-61916,Old
P-102070,12070,"4544 Jackson Dr, Apt 14B, Cleveland, OH 28449",4544 Jackson Dr,Apt 14B,Cleveland,OH,28449,Cuyahoga,38.896216,-115.777129,Condo,3,5.0,4777,6824,1995,29,254148.0,03/06/2021,1776,53.2,249973.31,2023,3142.34,Richard Lopez,True,OH-CU-88368,Mid-age
P-102075,12075,"7772 Washington Ave, Apt 7E, Charlotte, NC 61679",7772 Washington Ave,Apt 7E,Charlotte,NC,61679,Mecklenburg,21.472857,-149.610844,Condo,4,4.5,6429,14222,2020,4,604280.63,28/05/2022,1417,93.99,600235.0,2022,11042.99,Deborah Jackson,True,NC-ME-52533,Very New
P-102077,12077,"3158 Pine Rd, Apt 28C, Memphis, TN 23081",3158 Pine Rd,Apt 28C,Memphis,TN,23081,Shelby,45.795646,-132.468255,Condo,4,1.0,2461,14109,1968,56,267891.42,13/09/2023,944,108.85,261122.0,2023,4318.45,Andrew Young,True,TN-SH-76256,Old
P-102084,12084,"8476 Main St, Apt 14C, Houston, TX 10205",8476 Main St,Apt 14C,Houston,TX,10205,Harris,39.899075,-102.08886,Townhouse,5,4.5,2102,6573,1940,84,633987.26,09/11/2020,1982,301.61,670341.63,2024,13406.83,Timothy Hall,True,TX-HA-61652,Old
P-102086,12086,"6213 Harbor View Blvd, Apt 20A, St. Louis, MO 99108",6213 Harbor View Blvd,Apt 20A,St. Louis,MO,99108,St. Louis,33.827633,-118.347863,Condo,6,2.0,3778,9263,1988,36,786281.56,31/08/2022,1322,208.12,640368.5,2024,5657.78,Lisa Rivera,False,MO-ST-67357,Mid-age
P-102091,12091,"6569 Washington Ave, Apt 13B, Lexington, KY 67854",6569 Washington Ave,Apt 13B,Lexington,KY,67854,Fayette,29.844264,-96.270891,Condo,2,1.0,5376,10592,1928,96,611046.85,24/11/2016,3428,113.66,550594.98,2023,5843.21,Mary Brown,False,KY-FA-36326,Old
P-102094,12094,"1560 Washington Ave, Apt 7B, Rockville, MD 87046",1560 Washington Ave,Apt 7B,Rockville,MD,87046,Montgomery,45.37824,-123.576285,Townhouse,1,3.5,2995,14526,1990,34,519696.88,23/01/2017,3368,173.52,562433.64,2022,4834.4,David Torres,True,MD-MO-23745,Mid-age
P-102098,12098,"7289 Orchard Ln, Apt 2D, Provo, UT 23614",7289 Orchard Ln,Apt 2D,Provo,UT,23614,Utah,30.925954,-79.241767,Townhouse,7,4.0,3060,10996,1940,84,440220.03,01/11/2018,2721,143.86,393090.45,2024,5497.78,Mark Moore,False,UT-UT-52068,Old
P-102104,12104,"5295 Park Way, Apt 22C, Salt Lake City, UT 89494",5295 Park Way,Apt 22C,Salt Lake City,UT,89494,Salt Lake,35.751221,-118.799717,Condo,4,2.5,3785,10925,1966,58,279888.95,02/05/2021,1808,73.95,278115.36,2024,3393.26,Donald Martin,True,UT-SA-88066,Old
P-102105,12105,"6034 Harbor View Blvd, Apt 9D, Billings, MT 25265",6034 Harbor View Blvd,Apt 9D,Billings,MT,25265,Yellowstone,27.485618,-87.41835,Townhouse,5,3.0,2749,7073,2021,3,683762.97,27/11/2021,1599,248.73,560245.32,2023,6116.7,Kenneth Lee,True,MT-YE-72769,Very New
P-102107,12107,"7785 Valley View Dr, Apt 12A, Charleston, SC 58930",7785 Valley View Dr,Apt 12A,Charleston,SC,58930,Charleston,34.058573,-81.268849,Condo,7,2.5,1639,13607,1943,81,754901.07,30/10/2025,166,460.59,748692.12,2022,14238.43,Daniel Nguyen,True,SC-CH-47572,Old
P-102108,12108,"3870 Forest Glen Rd, Apt 7E, Portland, OR 52216",3870 Forest Glen Rd,Apt 7E,Portland,OR,52216,Multnomah,35.589023,-132.258725,Townhouse,6,1.5,5282,8953,1955,69,663500.13,17/03/2024,758,125.62,588614.16,2022,10781.5,Deborah Walker,True,OR-MU-27659,Old
P-102109,12109,"4146 Cedar Ln, Apt 20D, Tucson, AZ 63270",4146 Cedar Ln,Apt 20D,Tucson,AZ,63270,Pima,29.91022,-139.410484,Condo,6,3.5,5617,13355,1960,64,847507.91,27/01/2017,3364,150.88,826824.99,2024,6814.39,Betty Hernandez,True,AZ-PI-25733,Old
P-102120,12120,"8956 Ridgewood Rd, Apt 12A, Albuquerque, NM 52642",8956 Ridgewood Rd,Apt 12A,Albuquerque,NM,52642,Bernalillo,35.00786,-143.841367,Townhouse,4,5.0,2991,8885,2020,4,488652.08,11/08/2024,611,163.37,397733.23,2022,3911.7,Linda Johnson,False,NM-BE-21225,Very New
P-102123,12123,"5142 Monroe Blvd, Apt 30A, Tulsa, OK 53520",5142 Monroe Blvd,Apt 30A,Tulsa,OK,53520,Tulsa,32.583011,-126.699275,Condo,1,2.5,5969,12420,1947,77,558689.59,04/10/2021,1653,93.6,496040.59,2022,9151.92,Lisa White,True,OK-TU-76845,Old
P-102124,12124,"728 Madison Ave, Apt 25A, Fairfax, VA 40895",728 Madison Ave,Apt 25A,Fairfax,VA,40895,Fairfax,30.261173,-88.935745,Condo,7,2.0,2735,7193,2002,22,1063261.81,01/07/2017,3209,388.76,1046007.59,2024,13476.41,George Thomas,False,VA-FA-14616,Mid-age
P-102125,12125,"4357 Hillcrest Ave, Apt 22E, Fort Worth, TX 37750",4357 Hillcrest Ave,Apt 22E,Fort Worth,TX,37750,Tarrant,36.67999,-74.513824,Condo,1,3.0,6346,18212,1990,34,796868.38,08/03/2020,2228,125.57,828511.81,2023,16570.24,William Lee,True,TX-TA-11342,Mid-age
P-102127,12127,"9038 Heritage Ln, Apt 28C, Tucson, AZ 59771",9038 Heritage Ln,Apt 28C,Tucson,AZ,59771,Pima,36.972562,-97.895358,Condo,1,3.5,1047,2704,1968,56,316858.23,10/05/2023,1070,302.63,341650.5,2023,6813.86,Margaret Lewis,True,AZ-PI-30288,Old
P-102135,12135,"3182 Jefferson St, Apt 15D, Troy, MI 50219",3182 Jefferson St,Apt 15D,Troy,MI,50219,Oakland,21.864407,-99.235562,Townhouse,2,4.5,4937,6662,2013,11,730752.3,01/08/2024,621,148.02,673763.04,2022,9038.95,Sarah Martinez,False,MI-OA-26433,New
P-102139,12139,"1768 Ridgewood Rd, Apt 17E, Chicago, IL 97129",1768 Ridgewood Rd,Apt 17E,Chicago,IL,97129,Cook,45.947014,-93.65635,Condo,1,1.5,3860,10459,1955,69,541629.69,26/02/2026,47,140.32,458898.91,2023,9636.88,Patricia Davis,False,IL-CO-39108,Old
P-102142,12142,"9115 Sunset Blvd, Apt 1D, Fort Lauderdale, FL 65870",9115 Sunset Blvd,Apt 1D,Fort Lauderdale,FL,65870,Broward,46.484169,-148.360952,Condo,3,1.0,4006,6060,1928,96,167069.49,15/01/2023,1185,41.7,135317.89,2023,2489.49,Michelle Nguyen,True,FL-BR-95407,Old
P-102144,12144,"4866 Maple Dr, Apt 1A, Orlando, FL 68002",4866 Maple Dr,Apt 1A,Orlando,FL,68002,Orange,46.276181,-116.019144,Condo,1,5.0,6218,13646,1930,94,840353.24,27/10/2017,3091,135.15,722119.7,2022,7466.81,James Hill,False,FL-OR-30323,Old
P-102147,12147,"9122 Heritage Ln, Apt 6C, Charlotte, NC 74133",9122 Heritage Ln,Apt 6C,Charlotte,NC,74133,Mecklenburg,41.427681,-124.998959,Condo,6,1.5,4744,13542,1971,53,734181.1,27/03/2022,1479,154.76,719531.4,2023,10471.3,Patricia Walker,False,NC-ME-85233,Old
P-102151,12151,"6452 Jackson Dr, Apt 4E, Irvine, CA 27098",6452 Jackson Dr,Apt 4E,Irvine,CA,27098,Orange,41.154122,-122.321118,Condo,2,1.5,3705,5253,1957,67,610078.9,13/02/2020,2252,164.66,662564.33,2022,6138.56,John Walker,True,CA-OR-68835,Old
P-102153,12153,"5967 Broadway, Apt 16A, Tucson, AZ 64682",5967 Broadway,Apt 16A,Tucson,AZ,64682,Pima,47.440233,-125.262262,Townhouse,1,4.5,4140,8049,1966,58,262052.81,20/01/2025,449,63.3,228494.96,2022,2239.45,Susan King,False,AZ-PI-59331,Old
P-102154,12154,"6602 Willow Way, Apt 7B, San Diego, CA 52799",6602 Willow Way,Apt 7B,San Diego,CA,52799,San Diego,40.67601,-155.111917,Condo,5,2.0,2183,8184,1977,47,1792916.15,22/01/2023,1178,821.31,1477983.26,2023,22110.21,Margaret Walker,True,CA-SA-54188,Mid-age
P-102157,12157,"1318 Jefferson St, Apt 7C, Waukegan, IL 68152",1318 Jefferson St,Apt 7C,Waukegan,IL,68152,Lake,22.970408,-92.526728,Condo,1,1.0,6190,12905,1971,53,585746.75,21/10/2022,1271,94.63,627574.29,2023,13179.06,Andrew Thompson,True,IL-LA-10644,Old
P-102160,12160,"1037 Harbor View Blvd, Apt 11C, Grand Rapids, MI 82476",1037 Harbor View Blvd,Apt 11C,Grand Rapids,MI,82476,Kent,42.727478,-144.075938,Condo,1,1.5,4050,8640,1946,78,331563.0,24/07/2018,2821,81.87,282411.56,2024,4656.51,John Davis,True,MI-KE-72000,Old
P-102164,12164,"8232 Maple Dr, Apt 21C, Houston, TX 93751",8232 Maple Dr,Apt 21C,Houston,TX,93751,Harris,33.813561,-119.743521,Townhouse,4,4.0,1038,2864,1991,33,744568.01,16/05/2020,2159,717.31,646453.69,2022,12929.07,George Baker,True,TX-HA-46478,Mid-age
P-102165,12165,"5120 Orchard Ln, Apt 27B, Fairfax, VA 41515",5120 Orchard Ln,Apt 27B,Fairfax,VA,41515,Fairfax,27.310125,-95.914308,Townhouse,6,4.5,2636,9714,2017,7,1023577.95,23/11/2025,142,388.31,847659.46,2023,11887.2,Margaret Martinez,False,VA-FA-57554,New
P-102167,12167,"448 Ridgewood Rd, Apt 20B, Louisville, KY 96140",448 Ridgewood Rd,Apt 20B,Louisville,KY,96140,Jefferson,45.859226,-154.171691,Townhouse,4,2.0,4713,5817,1987,37,328183.0,05/02/2018,2990,69.63,277641.41,2023,3904.73,Betty Wilson,False,KY-JE-89474,Mid-age
P-102182,12182,"9847 Monroe Blvd, Apt 4E, San Antonio, TX 74235",9847 Monroe Blvd,Apt 4E,San Antonio,TX,74235,Bexar,26.447383,-147.074265,Condo,3,1.0,2487,10476,1983,41,605759.81,19/01/2021,1911,243.57,486138.23,2022,9722.76,Kevin Adams,True,TX-BE-64285,Mid-age
P-102183,12183,"2346 Cedar Ln, Apt 9D, New Orleans, LA 11909",2346 Cedar Ln,Apt 9D,New Orleans,LA,11909,Orleans,28.600087,-76.999865,Condo,2,1.0,4506,6863,2023,1,195270.28,27/03/2024,748,43.34,204728.71,2023,4030.14,Lisa Rodriguez,True,LA-OR-83253,Very New
P-102184,12184,"2515 Meadow Ln, Apt 1D, Charlotte, NC 52109",2515 Meadow Ln,Apt 1D,Charlotte,NC,52109,Mecklenburg,22.606426,-120.05984,Townhouse,7,2.0,5314,16136,1997,27,138780.43,01/04/2018,2935,26.12,148124.82,2023,2619.56,Donald Flores,False,NC-ME-26958,Mid-age
P-102190,12190,"1091 Pine Rd, Apt 22A, Minneapolis, MN 35220",1091 Pine Rd,Apt 22A,Minneapolis,MN,35220,Hennepin,35.054124,-96.388808,Townhouse,3,1.5,1330,9639,1934,90,253097.88,31/01/2025,438,190.3,262661.42,2023,3213.62,Amanda Nelson,True,MN-HE-82990,Old
P-102191,12191,"9375 Valley View Dr, Apt 13B, Cleveland, OH 88861",9375 Valley View Dr,Apt 13B,Cleveland,OH,88861,Cuyahoga,21.596135,-136.096981,Townhouse,1,4.5,1178,9325,1952,72,175501.8,06/06/2021,1773,148.98,176401.91,2023,3420.94,Steven Roberts,False,OH-CU-96678,Old
P-102194,12194,"9859 Broadway, Apt 9D, Arlington, VA 85795",9859 Broadway,Apt 9D,Arlington,VA,85795,Arlington,33.1253,-94.617546,Townhouse,1,3.0,3052,11739,1993,31,1490944.05,22/01/2026,82,488.51,1590421.5,2024,25330.0,Anthony Perez,False,VA-AR-81357,Mid-age
P-102198,12198,"5916 Willow Way, Apt 30A, Columbia, SC 68654",5916 Willow Way,Apt 30A,Columbia,SC,68654,Richland,29.44181,-146.840491,Townhouse,7,4.0,2341,12027,2003,21,643307.95,15/08/2021,1703,274.8,608235.45,2024,7077.51,Karen Lewis,True,SC-RI-73087,Mid-age
